size,thread,i,time
10000,2,23,15.317820310592651
10000,2,24,26.703935861587524
10000,2,25,6.253533840179443
10000,2,26,14.555183410644531
10000,2,27,18.61309289932251
10000,2,28,9.600380420684814
10000,2,29,5.393749713897705
10000,2,30,11.145863056182861
10000,2,31,11.281226396560669
10000,2,32,13.65347957611084
10000,2,33,12.019502401351929
10000,2,34,13.63476824760437
10000,2,35,17.023871898651123
10000,2,36,7.819020509719849
10000,2,37,9.873151779174805
10000,2,38,21.92374324798584
10000,2,39,9.530400037765503
10000,2,40,26.5644314289093
10000,2,41,15.071208715438843
10000,2,42,14.60138988494873
10000,2,43,11.624299764633179
10000,2,44,20.2382972240448
10000,2,45,20.562551021575928
10000,2,46,10.262960433959961
10000,2,47,6.316431999206543
10000,2,48,9.87045693397522
10000,2,49,15.217417001724243
10000,4,0,7.85450291633606
10000,4,1,5.752484560012817
10000,4,2,10.013187646865845
10000,4,3,13.732198715209961
10000,4,4,10.009928464889526
10000,4,5,7.752991676330566
10000,4,6,6.98369026184082
10000,4,7,13.411551475524902
10000,4,8,10.228170156478882
10000,4,9,3.377638101577759
10000,4,10,12.07454252243042
10000,4,11,4.701587677001953
10000,4,12,5.724572420120239
10000,4,13,8.045600414276123
10000,4,14,14.407034635543823
10000,4,15,6.088114023208618
