model,with_features,nc_test_size,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,accuracy
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,6.0,23.984359832063703
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,10.0,14.257769820405704
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,2.0,64.82336943380737
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,3.0,51.687991879107756
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,6.0,37.545231578179454
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,10.0,29.38875820375292
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,2.0,85.07815298232339
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,3.0,83.12755502130273
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,6.0,72.09787772739861
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,10.0,69.93092363432245
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,2.0,84.8664324246139
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,3.0,86.01599492075839
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,6.0,79.35444967367141
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,10.0,77.38829551624185
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,2.0,68.78015335494906
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,3.0,51.427603817863556
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,6.0,26.675536437725594
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,10.0,16.387467508681336
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,2.0,67.62436044734973
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,3.0,54.56158799345112
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,6.0,41.86811965410125
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,10.0,34.19030022237588
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,2.0,85.37951756831453
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,3.0,76.00041412016564
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,6.0,79.68396002216869
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,10.0,74.6099775247944
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,2.0,90.54785349907152
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,3.0,89.38342395462999
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,6.0,83.7293399323679
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,10.0,78.253904416257
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,2.0,63.11660850800199
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,3.0,49.53890687448555
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,6.0,26.839684190106396
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,10.0,16.265636875757696
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,2.0,62.95519822800078
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,3.0,55.598200510640616
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,6.0,44.07546147926475
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,10.0,36.930149510126796
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,2.0,85.95738364370673
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,3.0,79.50210712402878
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,6.0,77.29669061589748
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,10.0,75.9606964310657
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,2.0,89.0905306534224
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,3.0,88.10386784302945
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,6.0,87.9283198737447
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,10.0,82.82170747901071
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,2.0,67.34527218717713
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,48.98396009851973
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,26.142850575069087
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,15.956124425625756
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,66.9200164368216
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,55.99926055964799
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,38.5285537597365
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,34.45391977523322
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,2.0,89.07519776823007
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,3.0,84.29279478152431
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,6.0,79.16900775814416
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,10.0,73.80064570505166
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,2.0,90.46907489208212
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,3.0,91.22914895678542
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,6.0,84.71964126368691
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,10.0,80.83305482719035
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,2.0,66.44139411978071
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,3.0,48.430785721600465
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,6.0,26.39464550157128
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,10.0,16.080419565153004
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,2.0,65.48881552596748
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,3.0,55.01082833220821
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,6.0,42.98078951791946
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,10.0,35.663751260152324
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,2.0,88.33507838345452
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,3.0,85.10549340434616
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,6.0,76.4012533124344
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,10.0,76.82374635365237
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,2.0,90.55239221563873
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,3.0,89.08436897095021
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,6.0,86.57944035483206
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,81.46876776324522
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,69.99836734693876
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,50.34095238095238
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,28.049142857142858
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,16.921142857142858
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,72.12
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,56.03485714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,44.70171428571429
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,37.46857142857142
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,88.52000000000001
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,82.66057142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,85.01599999999999
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,79.98228571428572
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,91.70114285714286
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,93.06228571428571
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,87.83371428571428
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,84.89142857142858
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,70.49079365079365
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,48.715428571428575
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,27.77257142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,17.173142857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,2.0,68.24457142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,3.0,58.73428571428572
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,6.0,45.4
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,10.0,36.38685714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,2.0,87.30571428571429
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,3.0,82.49199999999999
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,6.0,81.71257142857142
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,10.0,83.27885714285715
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,2.0,93.03885714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,3.0,92.9542857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,6.0,92.52799999999999
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,10.0,87.23942857142858
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,2.0,72.28114285714285
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,3.0,50.05314285714286
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,6.0,27.78857142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,10.0,16.80057142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,2.0,71.02214285714285
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,3.0,57.846857142857154
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,6.0,44.157168987057524
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,10.0,35.837714285714284
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,2.0,89.24057142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,3.0,79.62914285714285
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,6.0,81.67257142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,10.0,77.03942857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,2.0,95.01542857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,3.0,93.60628571428572
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,6.0,84.67085714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,10.0,85.48914285714287
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,2.0,69.88698412698413
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,3.0,51.014603174603174
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,6.0,27.858285714285717
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,10.0,16.420571428571428
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,2.0,68.11771428571429
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,3.0,55.518857142857144
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,6.0,45.11828571428571
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,10.0,35.78742857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,2.0,84.99301587301586
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,3.0,86.54171428571428
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,6.0,83.03142857142856
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,10.0,75.89371428571428
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,2.0,93.06999142612175
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,3.0,92.43028571428572
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,6.0,87.26457142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,10.0,86.10685714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,2.0,71.28514285714286
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,3.0,52.033142857142856
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,6.0,28.183428571428568
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,10.0,16.935428571428574
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,2.0,67.392
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,3.0,60.50742857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,6.0,44.50742857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,10.0,37.021142857142856
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,2.0,89.33314285714286
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,3.0,85.44457142857144
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,6.0,81.84628571428571
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,10.0,78.03028571428572
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,2.0,91.524
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,3.0,90.70857142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,6.0,91.13885714285715
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,10.0,85.45485714285715
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,2.0,67.532
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,3.0,52.23485714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,6.0,28.226857142857142
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,10.0,17.273714285714284
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,2.0,67.76171428571429
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,3.0,56.072
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,6.0,48.477714285714285
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,10.0,38.49085714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,2.0,91.08457142857142
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,3.0,84.29142857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,6.0,85.20083272771812
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,10.0,82.46742857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,2.0,91.80057142857143
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,3.0,93.25429698281141
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,6.0,91.08706095619156
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,10.0,87.33428571428571
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,2.0,58.89951055403585
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,51.51485714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,28.174857142857142
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,16.768
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,66.23904266525129
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,55.41942857142857
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,45.254285714285714
GAT_Euclidean,1.0,0.7,1.1,2.1,5000.0,30.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,34.073142857142855
