size,thread,i,time
5000,2,12,2.8013010025024414
5000,2,13,3.66658353805542
5000,2,14,0.9293746948242188
5000,2,15,1.542409896850586
5000,2,16,5.912013530731201
5000,2,17,3.2343215942382812
5000,2,18,2.6019773483276367
5000,2,19,3.85949969291687
5000,2,20,1.9649274349212646
5000,2,21,3.0584561824798584
5000,2,22,4.88193678855896
5000,2,23,1.5524110794067383
5000,2,24,0.9711427688598633
5000,2,25,2.234886646270752
5000,2,26,3.6776950359344482
5000,2,27,1.153238296508789
5000,2,28,1.3349339962005615
5000,2,29,1.3631141185760498
5000,2,30,1.570446252822876
5000,2,31,3.4246034622192383
5000,2,32,3.625091791152954
5000,2,33,5.287883996963501
5000,2,34,3.0326337814331055
5000,2,35,4.108433723449707
5000,2,36,2.9758081436157227
5000,2,37,2.634540557861328
5000,2,38,2.796459674835205
5000,2,39,3.0053799152374268
5000,2,40,3.265392780303955
5000,2,41,4.422183513641357
5000,2,42,3.5926880836486816
5000,2,43,1.7708232402801514
5000,2,44,5.1077961921691895
5000,2,45,5.07865834236145
5000,2,46,1.3848323822021484
5000,2,47,8.64668607711792
5000,2,48,2.7967371940612793
5000,2,49,0.9992430210113525
5000,4,0,1.3308255672454834
5000,4,1,1.0266995429992676
5000,4,2,0.741539478302002
5000,4,3,1.0242409706115723
5000,4,4,2.574887752532959
5000,4,5,1.8734855651855469
5000,4,6,1.89213228225708
5000,4,7,1.1438100337982178
5000,4,8,21.58927583694458
5000,4,9,1.431436538696289
5000,4,10,5.40912389755249
5000,4,11,1.8644371032714844
5000,4,12,3.0290632247924805
5000,4,13,2.10975980758667
5000,4,14,1.8569755554199219
5000,4,15,2.4116859436035156
5000,4,16,1.4060626029968262
5000,4,17,2.131896734237671
5000,4,18,1.283388376235962
5000,4,19,3.110635757446289
5000,4,20,9.187809944152832
5000,4,21,3.0878303050994873
5000,4,22,4.352749824523926
5000,4,23,0.7315163612365723
5000,4,24,0.7961061000823975
5000,4,25,1.6166143417358398
5000,4,26,1.566312551498413
5000,4,27,0.7327964305877686
5000,4,28,2.0340585708618164
5000,4,29,3.4527089595794678
5000,4,30,2.2488889694213867
5000,4,31,1.0347530841827393
5000,4,32,1.4716260433197021
5000,4,33,2.265075922012329
5000,4,34,1.3161780834197998
5000,4,35,1.8470089435577393
5000,4,36,2.111509323120117
5000,4,37,2.819944381713867
5000,4,38,1.0460033416748047
5000,4,39,2.004350423812866
5000,4,40,1.7427432537078857
5000,4,41,1.864975929260254
5000,4,42,1.435450792312622
5000,4,43,1.0598530769348145
5000,4,44,2.3158059120178223
5000,4,45,1.5734517574310303
5000,4,46,1.8250083923339844
5000,4,47,0.7394099235534668
5000,4,48,3.5784919261932373
5000,4,49,2.6684556007385254
10000,1,0,13.178763389587402
10000,1,1,26.984424591064453
10000,1,2,16.210199117660522
10000,1,3,20.70169472694397
10000,1,4,9.264912128448486
10000,1,5,9.150867938995361
10000,1,6,15.54992938041687
10000,1,7,26.57878565788269
10000,1,8,19.655736684799194
10000,1,9,9.250118017196655
10000,1,10,7.861943244934082
10000,1,11,13.137116193771362
10000,1,12,11.843449354171753
10000,1,13,15.851280450820923
10000,1,14,7.8343682289123535
10000,1,15,7.801213979721069
10000,1,16,28.872873067855835
10000,1,17,11.812606811523438
10000,1,18,14.775513887405396
10000,1,19,15.92601203918457
10000,1,20,12.145094394683838
10000,1,21,18.318159818649292
10000,1,22,7.863070011138916
10000,1,23,18.15725350379944
10000,1,24,12.976390838623047
10000,1,25,7.787801265716553
10000,1,26,7.862208366394043
10000,1,27,5.184960842132568
10000,1,28,9.202565670013428
10000,1,29,22.038243293762207
10000,1,30,13.061406135559082
10000,1,31,10.734124660491943
10000,1,32,11.804210186004639
10000,1,33,9.126101732254028
10000,1,34,10.52841854095459
10000,1,35,12.558680295944214
10000,1,36,10.381214618682861
10000,1,37,14.261412143707275
10000,1,38,22.284215450286865
10000,1,39,56.04599976539612
10000,1,40,15.752059936523438
10000,1,41,10.361733198165894
10000,1,42,17.071598052978516
10000,1,43,9.059244871139526
