model,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,with_features,nc_test_size,i,accuracy
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,-1,6,1,0.7,4.5,27.516
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,1,10,1,0.7,4.5,39.28
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,1,2,1,0.7,4.5,69.614
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,1,3,1,0.7,4.5,59.098
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,1,6,1,0.7,4.5,43.204
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,10,10,1,0.7,4.5,89.703
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,10,2,1,0.7,4.5,96.454
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,10,3,1,0.7,4.5,92.741
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,10,6,1,0.7,4.5,93.654
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,5,10,1,0.7,4.5,82.521
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,5,2,1,0.7,4.5,91.066
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,5,3,1,0.7,4.5,91.764
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,5,6,1,0.7,4.5,86.84400000000001
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.785
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,67.974
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.654
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,26.982
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,40.239
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,69.756
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,58.946000000000005
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,45.835
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,92.715
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,89.293
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,93.565
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,91.637
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,82.199
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,88.943
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,86.769
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,82.257
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.946
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,68.321
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,49.119
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,26.582
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,40.143
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,71.191
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,56.705
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,41.169
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,91.643
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,91.438
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,93.941
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,91.28999999999999
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,84.64399999999999
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,88.622
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,85.982
SGFormer,1.1,3.5,5000,30,3.5,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,83.009
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,17.009999999999998
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,64.979
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,49.465999999999994
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,26.901
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,38.948
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,66.902
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,54.924
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,44.404
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,91.62
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,92.87
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,90.04499999999999
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,91.804
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,85.416
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,83.813
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,82.868
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,86.0
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.282
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,70.657
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,48.556
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,26.987000000000002
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,42.556
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,69.058
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,57.751
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,46.818
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,92.725
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,94.631
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,91.22200000000001
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,92.56
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,85.86699999999999
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,91.127
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,88.139
SGFormer,1.1,3.5,5000,30,3.5,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,86.088
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,15.611
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,66.69500000000001
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,48.742000000000004
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,25.887
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,36.324
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,68.8
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,55.056
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,40.726
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,87.361
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,94.337
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,91.179
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,88.16
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,79.21700000000001
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,82.756
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,84.667
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,78.12899999999999
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,15.332999999999998
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,69.50800000000001
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,50.012
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,26.826
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,39.45399999999999
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,62.262
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,1,3,1,0.7,4.5,57.348
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,1,6,1,0.7,4.5,44.754000000000005
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,10,10,1,0.7,4.5,84.883
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,10,2,1,0.7,4.5,92.74199999999999
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,10,3,1,0.7,4.5,90.86699999999999
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,10,6,1,0.7,4.5,90.868
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,5,10,1,0.7,4.5,80.776
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,5,2,1,0.7,4.5,87.904
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,5,3,1,0.7,4.5,83.878
SGFormer,3,2.1,5000,3,2.1,3,2.1,2000,3,0.0,5,6,1,0.7,4.5,82.798
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,15.671000000000001
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,65.491
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,45.382
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,25.948
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,35.859
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,68.03200000000001
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,58.095000000000006
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,40.528000000000006
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,86.15299999999999
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,84.438
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,83.112
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,86.887
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,82.384
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,85.462
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,76.03999999999999
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,81.886
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,-1,10,1,0.7,4.5,14.23
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,-1,2,1,0.7,4.5,68.728
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,-1,3,1,0.7,4.5,48.191
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,-1,6,1,0.7,4.5,23.739
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,1,10,1,0.7,4.5,36.542
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,1,2,1,0.7,4.5,67.69500000000001
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,1,3,1,0.7,4.5,53.172000000000004
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,1,6,1,0.7,4.5,40.292
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,10,10,1,0.7,4.5,89.834
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,10,2,1,0.7,4.5,91.82000000000001
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,10,3,1,0.7,4.5,87.838
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,10,6,1,0.7,4.5,88.34
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,5,10,1,0.7,4.5,82.047
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,5,2,1,0.7,4.5,90.05799999999999
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,5,3,1,0.7,4.5,82.12
SGFormer,3,2.1,5000,3,2.1,3,3.5,2000,3,0.0,5,6,1,0.7,4.5,81.485
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.319
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,66.447
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.594
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,26.895999999999997
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,39.459
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,68.303
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,57.355
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,44.95
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,91.546
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,83.894
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,95.045
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,88.865
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,84.372
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,86.85499999999999
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,80.767
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,83.214
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.269
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,64.631
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,49.870999999999995
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,26.873
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,43.622
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,66.511
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,54.900999999999996
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,46.007999999999996
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,90.514
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,92.543
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,94.065
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,89.967
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,86.987
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,86.801
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,88.738
SGFormer,3,2.1,5000,3,2.1,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,87.186
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.084
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,66.654
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,49.984
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,26.988
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,40.528000000000006
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,65.514
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,54.010000000000005
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,46.332
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,90.796
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,90.506
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,91.02000000000001
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,90.159
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,81.751
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,87.632
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,82.568
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,84.216
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.574
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,68.19800000000001
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,47.581
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,27.192
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,39.605000000000004
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,67.24
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,53.431
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,44.755
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,91.864
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,94.986
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,91.81
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,87.071
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,81.405
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,90.98400000000001
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,84.697
SGFormer,3,2.1,5000,3,2.1,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,87.134
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,15.199000000000002
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,69.236
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.156
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,26.526999999999997
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,37.686
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,66.958
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,55.087
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,44.090999999999994
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,86.816
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,91.63
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,93.31899999999999
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,86.309
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,80.756
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,85.261
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,81.11699999999999
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,82.37899999999999
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.029999999999998
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,68.327
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,49.869
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,25.589
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,36.5
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,66.593
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,1,3,1,0.7,4.5,56.946000000000005
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,1,6,1,0.7,4.5,45.882999999999996
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,10,10,1,0.7,4.5,90.70599999999999
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,10,2,1,0.7,4.5,95.543
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,10,3,1,0.7,4.5,94.203
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,10,6,1,0.7,4.5,90.745
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,5,10,1,0.7,4.5,80.994
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,5,2,1,0.7,4.5,85.995
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,5,3,1,0.7,4.5,87.148
SGFormer,3,2.1,5000,3,3.5,3,2.1,2000,3,0.0,5,6,1,0.7,4.5,81.793
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,15.083000000000002
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,66.081
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,49.005
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,25.401
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,39.756
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,63.563
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,56.720000000000006
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,44.593
